,Date,Country_Region,Province_State,ConfirmedCases,Fatalities,Lat,Long,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
19737,2020-03-16,US,Connecticut,30.0,0.0,41.5978,-72.7554,34.8,25.0,52.0,31.4,1035.4,12.0,0.3844872789210541,0.3662619161005688,6.4,0.0,0
19738,2020-03-17,US,Connecticut,68.0,0.0,41.5978,-72.7554,38.6,25.0,50.0,20.6,1024.4,32.7,0.7910550399787258,0.37153240573208735,2.3,0.11,1
19739,2020-03-18,US,Connecticut,68.0,0.0,41.5978,-72.7554,40.1,26.1,54.0,24.7,1029.5,24.2,0.5265523892950089,0.21367982097319685,3.4,0.01,0
19740,2020-03-19,US,Connecticut,159.0,2.0,41.5978,-72.7554,42.2,26.1,54.0,22.8,1026.8,36.6,0.8033741617457816,0.28087652774585514,6.1,0.83,1
19741,2020-03-20,US,Connecticut,194.0,3.0,41.5978,-72.7554,48.3,37.9,62.1,11.9,1015.6,44.9,0.8790241377758882,0.24269093062264546,4.7,0.11,1
19742,2020-03-21,US,Connecticut,194.0,4.0,41.5978,-72.7554,48.4,39.0,66.0,17.2,1021.1,28.8,0.4633867264482207,0.12763656236694024,8.5,0.01,1
19743,2020-03-22,US,Connecticut,327.0,8.0,41.5978,-72.7554,35.1,27.0,53.1,32.2,1036.2,9.2,0.3355409680307241,0.2921749443535636,6.6,0.0,0
19744,2020-03-23,US,Connecticut,415.0,10.0,41.5978,-72.7554,33.7,27.0,43.0,28.5,1036.4,25.2,0.7069107676957481,1.061430088212946,5.1,0.0,1
19745,2020-03-24,US,Connecticut,618.0,12.0,41.5978,-72.7554,40.2,30.9,50.0,13.7,1017.9,31.8,0.7166139264604426,0.2883837375469169,8.1,1.26,1
19746,2020-03-25,US,Connecticut,875.0,19.0,41.5978,-72.7554,38.5,33.8,44.1,16.7,1020.9,30.5,0.7265867219108447,0.3451469532844847,4.9,0.0,1
19747,2020-03-26,US,Connecticut,1012.0,21.0,41.5978,-72.7554,43.1,32.0,57.9,11.8,1015.6,29.0,0.571613195257067,0.1901290652779604,5.9,0.04,0
19748,2020-03-27,US,Connecticut,1291.0,27.0,41.5978,-72.7554,51.9,32.0,64.0,5.8,1009.5,33.5,0.4918366113073538,0.12724526579852155,6.6,0.0,0
19749,2020-03-28,US,Connecticut,1524.0,33.0,41.5978,-72.7554,45.0,34.0,64.0,15.8,1019.8,29.1,0.5336383062587767,0.16300587355676924,2.8,0.0,1
19750,2020-03-29,US,Connecticut,1993.0,34.0,41.5978,-72.7554,45.3,34.0,52.0,13.7,1017.5,43.2,0.9227191250134964,0.2786690149332384,4.5,0.66,1
19751,2020-03-30,US,Connecticut,2571.0,36.0,41.5978,-72.7554,42.9,39.9,48.0,10.2,1014.2,37.5,0.8102612136963265,0.2723475846347225,7.0,0.31,0
19752,2020-03-31,US,Connecticut,3128.0,69.0,41.5978,-72.7554,42.4,37.0,50.0,12.6,1016.5,31.6,0.6527141387676524,0.22554936762117206,5.3,0.0,0
19753,2020-04-01,US,Connecticut,3557.0,85.0,41.5978,-72.7554,42.2,33.1,53.1,6.6,1010.4,28.5,0.5798111588167622,0.202714193200909,5.9,0.0,0
19754,2020-04-02,US,Connecticut,3824.0,112.0,41.5978,-72.7554,46.2,33.1,55.9,0.1,1004.0,28.8,0.5035841853110807,0.14741124104350845,11.1,0.0,1
19755,2020-04-03,US,Connecticut,4914.0,131.0,41.5978,-72.7554,45.9,37.0,55.9,999.0,1003.3,38.5,0.7513382981095961,0.2221340544032298,11.3,0.14,1
19756,2020-04-04,US,Connecticut,5276.0,165.0,41.5978,-72.7554,49.2,42.1,57.9,10.0,1014.3,38.8,0.6711333891392133,0.1816399145492468,8.3,0.11,0
19757,2020-04-05,US,Connecticut,5675.0,189.0,41.5978,-72.7554,48.7,44.1,57.9,13.0,1016.7,40.6,0.7336444521927034,0.2006991131457837,7.0,0.0,0
19758,2020-04-06,US,Connecticut,6906.0,206.0,41.5978,-72.7554,51.1,39.0,64.0,11.6,1015.4,31.6,0.469365192906085,0.12281222111309888,5.4,0.0,0
19759,2020-04-07,US,Connecticut,7781.0,277.0,41.5978,-72.7554,51.2,37.9,66.0,8.4,1012.1,29.7,0.4329133336342454,0.11310449699517985,3.9,0.0,0
19760,2020-04-08,US,Connecticut,7781.0,326.0,41.5978,-72.7554,49.6,37.9,66.0,998.4,1002.3,39.8,0.6875162658137958,0.184591909405404,3.8,0.31,1
19761,2020-04-09,US,Connecticut,9784.0,380.0,41.5978,-72.7554,45.2,35.1,57.9,992.8,997.5,40.6,0.8376208734307167,0.2539147870859536,5.2,0.48,1
19762,2020-04-10,US,Connecticut,10538.0,448.0,41.5978,-72.7554,42.7,41.0,44.1,988.0,991.9,27.0,0.5347225467625635,0.18168647512599212,6.3,0.0,0
19763,2020-04-11,US,Connecticut,11510.0,494.0,41.5978,-72.7554,42.7,41.0,44.1,988.0,991.9,27.0,0.5347225467625635,0.18168647512599212,6.3,0.0,0
19764,2020-01-22,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,31.3,28.4,36.9,999.9,1031.9,,,,3.8,0.0,0
19765,2020-01-23,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,34.9,32.0,39.4,999.9,1030.2,,,,1.4,0.0,0
19766,2020-01-24,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,39.9,36.0,47.3,999.9,1026.8,,,,3.5,0.0,0
19767,2020-01-25,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,46.1,44.2,49.3,999.9,1014.2,,,,11.6,0.0,0
19768,2020-01-26,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,42.0,37.9,45.1,999.9,1011.5,,,,5.3,0.0,0
19769,2020-01-27,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,40.5,37.2,43.5,999.9,1009.3,,,,4.9,0.0,0
19770,2020-01-28,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,40.6,39.2,42.3,999.9,1011.0,,,,7.0,0.0,0
19771,2020-01-29,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,39.0,37.0,41.7,999.9,1017.6,,,,7.1,0.0,0
19772,2020-01-30,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,34.3,28.4,40.5,999.9,1024.2,,,,5.2,0.0,0
19773,2020-01-31,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,37.1,32.7,45.1,999.9,1026.1,,,,3.7,0.0,0
19774,2020-02-01,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,38.0,32.5,41.5,999.9,1016.4,,,,2.3,0.0,0
19775,2020-02-02,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,39.6,37.6,42.3,999.9,1004.9,,,,7.3,0.0,0
19776,2020-02-03,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,41.7,36.7,49.3,999.9,1008.1,,,,3.1,0.0,0
19777,2020-02-04,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,47.3,43.7,52.0,999.9,1010.4,,,,3.8,0.0,0
19778,2020-02-05,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,44.1,38.3,50.2,999.9,1013.4,,,,3.6,0.0,0
19779,2020-02-06,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,39.6,37.0,42.8,999.9,1006.8,,,,3.3,0.0,0
19780,2020-02-07,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,45.7,42.1,54.3,999.9,990.7,,,,10.5,0.0,0
19781,2020-02-08,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,37.5,33.8,41.4,999.9,1018.1,,,,7.0,0.0,0
19782,2020-02-09,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,39.3,35.8,43.0,999.9,1030.5,,,,3.9,0.0,0
19783,2020-02-10,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,43.7,41.0,47.3,999.9,1025.1,,,,8.3,0.0,0
19784,2020-02-11,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,47.1,44.2,49.6,999.9,1015.4,,,,4.6,0.0,0
19785,2020-02-12,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,43.3,40.6,47.8,999.9,1020.1,,,,5.7,0.0,0
19786,2020-02-13,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,44.0,37.9,54.9,999.9,1009.3,,,,5.9,0.0,0
19787,2020-02-14,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,38.2,31.1,46.0,999.9,1021.3,,,,7.8,0.0,0
19788,2020-02-15,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,24.6,18.3,31.5,999.9,1036.0,,,,5.8,0.0,0
19789,2020-02-16,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,35.7,31.6,42.3,999.9,1024.9,,,,6.3,0.0,0
19790,2020-02-17,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,42.4,39.7,47.3,999.9,1022.7,,,,4.5,0.0,0
19791,2020-02-18,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,43.1,38.7,50.9,999.9,1023.6,,,,4.0,0.0,0
19792,2020-02-19,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,46.5,41.7,54.7,999.9,1022.2,,,,6.9,0.0,0
19793,2020-02-20,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,37.2,32.2,43.9,999.9,1030.7,,,,5.2,0.0,0
19794,2020-02-21,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,29.6,23.7,36.0,999.9,1031.9,,,,14.2,0.0,0
19795,2020-02-22,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,35.5,28.9,47.3,999.9,1028.6,,,,11.3,0.0,0
19796,2020-02-23,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,40.3,35.6,45.0,999.9,1024.1,,,,8.1,0.0,0
19797,2020-02-24,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,43.0,40.6,51.1,999.9,1018.1,,,,8.0,0.0,0
19798,2020-02-25,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,44.6,42.6,49.3,999.9,1012.4,,,,8.5,0.0,0
19799,2020-02-26,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,45.2,43.9,47.8,999.9,1012.1,,,,5.0,0.0,0
19800,2020-02-27,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,41.7,36.9,45.7,999.9,1004.0,,,,21.7,0.0,0
19801,2020-02-28,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,36.7,32.4,43.5,999.9,1013.3,,,,16.3,0.0,0
19802,2020-02-29,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,34.3,31.1,41.0,999.9,1013.5,,,,17.3,0.0,0
19803,2020-03-01,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,34.9,29.5,44.1,999.9,1021.8,,,,16.0,0.0,0
19804,2020-03-02,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,44.5,39.4,57.7,999.9,1017.9,,,,13.9,0.0,0
19805,2020-03-03,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,48.9,43.9,57.2,999.9,1007.3,,,,11.6,0.0,0
19806,2020-03-04,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,50.9,46.0,56.8,999.9,1008.0,,,,16.4,0.0,0
19807,2020-03-05,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,46.2,42.1,52.9,999.9,1018.2,,,,10.6,0.0,0
19808,2020-03-06,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,41.4,38.5,44.2,999.9,1013.3,,,,10.5,0.0,0
19809,2020-03-07,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,39.5,37.4,44.8,999.9,1019.9,,,,21.2,0.0,0
19810,2020-03-08,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,44.2,37.6,54.3,999.9,1032.1,,,,9.6,0.0,0
19811,2020-03-09,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,48.0,44.2,58.1,999.9,1029.7,,,,9.1,0.0,0
19812,2020-03-10,US,Delaware,0.0,0.0,39.3185,-75.50709999999991,56.0,50.4,62.4,999.9,1021.8,,,,18.6,0.0,0
19813,2020-03-11,US,Delaware,1.0,0.0,39.3185,-75.50709999999991,51.2,46.0,61.2,999.9,1018.4,,,,10.9,0.0,0
19814,2020-03-12,US,Delaware,1.0,0.0,39.3185,-75.50709999999991,45.7,43.2,50.0,999.9,1019.3,,,,6.9,0.0,0
19815,2020-03-13,US,Delaware,4.0,0.0,39.3185,-75.50709999999991,54.4,47.3,67.6,999.9,1012.8,,,,14.1,0.0,0
19816,2020-03-14,US,Delaware,6.0,0.0,39.3185,-75.50709999999991,49.1,46.2,52.7,999.9,1027.9,,,,9.6,0.0,0
19817,2020-03-15,US,Delaware,7.0,0.0,39.3185,-75.50709999999991,45.4,41.2,51.4,999.9,1030.1,,,,8.7,0.0,0
19818,2020-03-16,US,Delaware,8.0,0.0,39.3185,-75.50709999999991,43.2,37.8,45.9,999.9,1032.9,,,,12.9,0.0,0
19819,2020-03-17,US,Delaware,16.0,0.0,39.3185,-75.50709999999991,45.1,43.0,50.2,999.9,1024.3,,,,7.8,0.0,0
19820,2020-03-18,US,Delaware,19.0,0.0,39.3185,-75.50709999999991,48.1,43.9,52.9,999.9,1029.5,,,,11.1,0.0,0
19821,2020-03-19,US,Delaware,30.0,0.0,39.3185,-75.50709999999991,49.2,46.6,54.7,999.9,1024.6,,,,9.4,0.0,0
19822,2020-03-20,US,Delaware,38.0,0.0,39.3185,-75.50709999999991,59.0,48.4,75.6,999.9,1017.0,,,,16.4,0.0,0
19823,2020-03-21,US,Delaware,45.0,0.0,39.3185,-75.50709999999991,54.6,45.5,72.0,999.9,1021.6,,,,12.5,0.0,0
19824,2020-03-22,US,Delaware,56.0,0.0,39.3185,-75.50709999999991,42.7,37.9,46.8,999.9,1033.4,,,,11.3,0.0,0
19825,2020-03-23,US,Delaware,68.0,0.0,39.3185,-75.50709999999991,43.1,39.4,47.7,999.9,1027.4,,,,12.6,0.0,0
19826,2020-03-24,US,Delaware,104.0,0.0,39.3185,-75.50709999999991,46.2,43.2,53.4,999.9,1019.5,,,,12.9,0.0,0
19827,2020-03-25,US,Delaware,119.0,0.0,39.3185,-75.50709999999991,46.0,43.5,50.7,999.9,1016.3,,,,14.6,0.0,0
19828,2020-03-26,US,Delaware,130.0,1.0,39.3185,-75.50709999999991,45.1,41.2,49.5,999.9,1017.7,,,,9.1,0.0,0
19829,2020-03-27,US,Delaware,163.0,2.0,39.3185,-75.50709999999991,53.1,48.9,63.7,999.9,1011.6,,,,8.0,0.0,0
19830,2020-03-28,US,Delaware,214.0,5.0,39.3185,-75.50709999999991,52.2,48.4,60.6,999.9,1016.9,,,,7.8,0.0,0
19831,2020-03-29,US,Delaware,232.0,6.0,39.3185,-75.50709999999991,49.6,48.2,50.9,999.9,1013.6,,,,7.6,0.0,0
19832,2020-03-30,US,Delaware,264.0,6.0,39.3185,-75.50709999999991,50.0,46.9,51.8,999.9,1012.9,,,,8.3,0.0,0
19833,2020-03-31,US,Delaware,319.0,10.0,39.3185,-75.50709999999991,46.1,44.6,48.9,999.9,1015.2,,,,8.5,0.0,0
19834,2020-04-01,US,Delaware,368.0,11.0,39.3185,-75.50709999999991,44.6,40.8,52.3,999.9,1009.8,,,,13.5,0.0,0
19835,2020-04-02,US,Delaware,393.0,12.0,39.3185,-75.50709999999991,48.4,43.2,55.4,999.9,1009.2,,,,21.0,0.0,0
19836,2020-04-03,US,Delaware,450.0,14.0,39.3185,-75.50709999999991,51.5,48.7,55.0,999.9,1006.6,,,,23.3,0.0,0
19837,2020-04-04,US,Delaware,593.0,14.0,39.3185,-75.50709999999991,49.8,48.7,51.4,999.9,1014.4,,,,12.0,0.0,0
19838,2020-04-05,US,Delaware,673.0,14.0,39.3185,-75.50709999999991,50.9,46.4,57.9,999.9,1018.1,,,,7.8,0.0,0
19839,2020-04-06,US,Delaware,783.0,15.0,39.3185,-75.50709999999991,54.5,52.0,60.1,999.9,1016.9,,,,9.2,0.0,0
19840,2020-04-07,US,Delaware,928.0,16.0,39.3185,-75.50709999999991,51.8,50.2,56.5,999.9,1014.3,,,,8.8,0.0,0
19841,2020-04-08,US,Delaware,1116.0,19.0,39.3185,-75.50709999999991,58.8,51.8,70.7,999.9,1002.6,,,,11.3,0.0,0
19842,2020-04-09,US,Delaware,1209.0,23.0,39.3185,-75.50709999999991,54.7,51.3,65.5,999.9,997.9,,,,18.7,0.0,0
19843,2020-04-10,US,Delaware,1326.0,32.0,39.3185,-75.50709999999991,47.9,41.4,51.8,997.5,998.9,26.5,0.429583771911704,0.11976894812148775,13.5,0.0,0
19844,2020-04-11,US,Delaware,1479.0,33.0,39.3185,-75.50709999999991,47.9,41.4,51.8,997.5,998.9,26.5,0.429583771911704,0.11976894812148775,13.5,0.0,0
19845,2020-01-22,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,31.6,25.7,41.9,999.9,1032.5,,,,1.5,0.0,0
19846,2020-01-23,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,34.9,28.9,42.6,999.9,1030.0,,,,0.5,0.0,0
19847,2020-01-24,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,42.1,36.3,51.6,999.9,1025.8,,,,1.0,0.0,0
19848,2020-01-25,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,48.4,46.8,51.6,999.9,1013.5,,,,2.7,0.0,0
19849,2020-01-26,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,43.2,37.8,48.2,999.9,1012.6,,,,1.5,0.0,0
19850,2020-01-27,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,42.4,36.7,48.2,999.9,1010.2,,,,2.0,0.0,0
19851,2020-01-28,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,42.7,40.3,45.1,999.9,1012.7,,,,3.0,0.0,0
19852,2020-01-29,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,41.8,39.7,46.4,999.9,1018.7,,,,3.1,0.0,0
19853,2020-01-30,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,37.3,31.6,42.1,999.9,1024.1,,,,1.3,0.0,0
19854,2020-01-31,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,39.0,35.2,45.0,999.9,1026.0,,,,1.0,0.0,0
19855,2020-02-01,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,40.9,33.6,50.2,999.9,1016.3,,,,0.4,0.0,0
19856,2020-02-02,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,43.1,36.5,53.4,999.9,1005.3,,,,3.5,0.0,0
19857,2020-02-03,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,52.6,44.1,59.4,999.9,1007.9,,,,1.2,0.0,0
19858,2020-02-04,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,55.3,48.0,63.1,999.9,1010.3,,,,1.2,0.0,0
19859,2020-02-05,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,49.0,40.1,59.7,999.9,1013.2,,,,1.5,0.0,0
19860,2020-02-06,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,40.7,38.8,45.5,999.9,1006.4,,,,0.9,0.0,0
19861,2020-02-07,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,48.5,41.4,57.6,999.9,991.9,,,,4.1,0.0,0
19862,2020-02-08,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,38.5,33.8,43.7,999.9,1019.6,,,,3.1,0.0,0
19863,2020-02-09,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,40.7,33.6,49.1,999.9,1030.2,,,,1.8,0.0,0
19864,2020-02-10,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,44.9,42.6,47.3,999.9,1024.4,,,,4.3,0.0,0
19865,2020-02-11,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,51.1,46.9,56.7,999.9,1015.2,,,,2.2,0.0,0
19866,2020-02-12,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,47.3,43.2,52.9,999.9,1020.4,,,,2.7,0.0,0
19867,2020-02-13,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,46.8,41.0,55.0,999.9,1009.2,,,,3.3,0.0,0
19868,2020-02-14,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,40.2,32.5,49.3,999.9,1023.0,,,,2.9,0.0,0
19869,2020-02-15,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,28.8,22.6,36.0,999.9,1036.0,,,,3.4,0.0,0
19870,2020-02-16,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,38.2,33.3,49.8,999.9,1024.4,,,,3.3,0.0,0
19871,2020-02-17,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,46.4,41.7,54.9,999.9,1022.6,,,,1.7,0.0,0
19872,2020-02-18,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,46.7,41.7,57.0,999.9,1022.9,,,,1.8,0.0,0
19873,2020-02-19,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,49.5,42.6,55.2,999.9,1023.2,,,,3.0,0.0,0
19874,2020-02-20,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,40.0,37.0,47.7,999.9,1030.9,,,,1.6,0.0,0
19875,2020-02-21,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,32.6,25.3,39.0,999.9,1032.8,,,,5.9,0.0,0
19876,2020-02-22,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,38.1,30.4,51.6,999.9,1029.2,,,,4.0,0.0,0
19877,2020-02-23,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,43.4,31.6,56.1,999.9,1023.9,,,,2.0,0.0,0
19878,2020-02-24,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,45.7,36.1,57.2,999.9,1017.6,,,,2.3,0.0,0
19879,2020-02-25,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,49.1,46.4,53.1,999.9,1011.4,,,,3.6,0.0,0
19880,2020-02-26,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,51.4,50.2,52.9,999.9,1011.2,,,,2.1,0.0,0
19881,2020-02-27,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,42.5,37.6,49.8,999.9,1006.4,,,,11.0,0.0,0
19882,2020-02-28,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,37.6,32.9,45.7,999.9,1014.1,,,,7.0,0.0,0
19883,2020-02-29,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,35.7,31.8,44.2,999.9,1015.4,,,,9.6,0.0,0
19884,2020-03-01,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,37.9,31.1,50.4,999.9,1023.1,,,,5.5,0.0,0
19885,2020-03-02,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,48.8,41.7,63.5,999.9,1016.9,,,,6.4,0.0,0
19886,2020-03-03,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,52.5,44.4,62.8,999.9,1006.9,,,,5.0,0.0,0
19887,2020-03-04,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,55.6,47.7,63.3,999.9,1009.2,,,,8.7,0.0,0
19888,2020-03-05,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,50.7,44.6,58.5,999.9,1018.4,,,,4.2,0.0,0
19889,2020-03-06,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,44.7,40.3,50.5,999.9,1013.2,,,,4.1,0.0,0
19890,2020-03-07,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,45.1,40.3,51.8,999.9,1022.3,,,,9.8,0.0,0
19891,2020-03-08,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,47.0,39.2,58.6,999.9,1032.8,,,,5.7,0.0,0
19892,2020-03-09,US,District of Columbia,0.0,0.0,38.897399999999976,-77.0268,54.8,46.9,68.4,999.9,1029.4,,,,5.4,0.0,0
19893,2020-03-10,US,District of Columbia,5.0,0.0,38.897399999999976,-77.0268,60.6,54.1,69.4,999.9,1021.9,,,,7.7,0.0,0
19894,2020-03-11,US,District of Columbia,10.0,0.0,38.897399999999976,-77.0268,56.6,51.3,67.6,999.9,1018.7,,,,4.8,0.0,0
19895,2020-03-12,US,District of Columbia,10.0,0.0,38.897399999999976,-77.0268,53.1,48.0,61.9,999.9,1018.2,,,,3.0,0.0,0
19896,2020-03-13,US,District of Columbia,10.0,0.0,38.897399999999976,-77.0268,59.2,50.5,73.6,999.9,1012.7,,,,5.2,0.0,0
19897,2020-03-14,US,District of Columbia,10.0,0.0,38.897399999999976,-77.0268,53.6,48.6,57.2,999.9,1028.6,,,,4.8,0.0,0
19898,2020-03-15,US,District of Columbia,16.0,0.0,38.897399999999976,-77.0268,45.0,40.8,50.2,999.9,1030.4,,,,4.0,0.0,0
19899,2020-03-16,US,District of Columbia,22.0,0.0,38.897399999999976,-77.0268,46.5,39.9,53.8,999.9,1031.9,,,,3.6,0.0,0
19900,2020-03-17,US,District of Columbia,22.0,0.0,38.897399999999976,-77.0268,49.7,44.2,63.3,999.9,1023.8,,,,5.0,0.0,0
19901,2020-03-18,US,District of Columbia,31.0,0.0,38.897399999999976,-77.0268,52.6,45.5,62.4,999.9,1029.2,,,,4.8,0.0,0
19902,2020-03-19,US,District of Columbia,40.0,0.0,38.897399999999976,-77.0268,56.6,49.3,74.1,999.9,1023.6,,,,3.3,0.0,0
19903,2020-03-20,US,District of Columbia,71.0,1.0,38.897399999999976,-77.0268,67.4,57.9,80.2,999.9,1016.7,,,,5.9,0.0,0
19904,2020-03-21,US,District of Columbia,98.0,1.0,38.897399999999976,-77.0268,59.5,50.7,77.9,999.9,1022.2,,,,5.6,0.0,0
19905,2020-03-22,US,District of Columbia,204.0,2.0,38.897399999999976,-77.0268,47.1,40.5,52.0,999.9,1033.0,,,,4.6,0.0,0
19906,2020-03-23,US,District of Columbia,120.0,2.0,38.897399999999976,-77.0268,44.0,41.4,47.5,999.9,1027.3,,,,4.1,0.0,0
19907,2020-03-24,US,District of Columbia,141.0,2.0,38.897399999999976,-77.0268,48.0,45.0,54.0,999.9,1020.5,,,,3.5,0.0,0
19908,2020-03-25,US,District of Columbia,187.0,2.0,38.897399999999976,-77.0268,48.0,44.6,51.8,999.9,1015.6,,,,4.2,0.0,0
19909,2020-03-26,US,District of Columbia,231.0,3.0,38.897399999999976,-77.0268,49.3,45.9,56.8,999.9,1017.8,,,,5.3,0.0,0
19910,2020-03-27,US,District of Columbia,271.0,3.0,38.897399999999976,-77.0268,58.7,51.4,68.7,999.9,1011.3,,,,3.1,0.0,0
19911,2020-03-28,US,District of Columbia,304.0,4.0,38.897399999999976,-77.0268,57.0,54.0,63.3,999.9,1015.8,,,,2.5,0.0,0
19912,2020-03-29,US,District of Columbia,342.0,5.0,38.897399999999976,-77.0268,54.9,50.7,70.9,999.9,1013.1,,,,2.8,0.0,0
19913,2020-03-30,US,District of Columbia,401.0,9.0,38.897399999999976,-77.0268,59.9,53.6,73.2,999.9,1012.2,,,,4.9,0.0,0
19914,2020-03-31,US,District of Columbia,495.0,9.0,38.897399999999976,-77.0268,54.2,46.9,64.0,999.9,1014.4,,,,4.0,0.0,0
19915,2020-04-01,US,District of Columbia,586.0,9.0,38.897399999999976,-77.0268,46.9,42.4,55.9,999.9,1010.2,,,,4.7,0.0,0
19916,2020-04-02,US,District of Columbia,653.0,12.0,38.897399999999976,-77.0268,52.1,43.9,62.2,999.9,1011.8,,,,7.7,0.0,0
19917,2020-04-03,US,District of Columbia,757.0,15.0,38.897399999999976,-77.0268,57.0,48.6,67.3,999.9,1009.5,,,,9.1,0.0,0
